Contract Type,Sales Org,Distribution Channel,Division,Purchase Org,Purchase Group,New Counterparty,External Ref,Inco1,Material,Plant,Quantity,UoM,Del From,Del To,Valuation Point,DPQS,Version,Validity Version,Timing,Gov Grades,Gov Weights,MoT,Tol Sched,Tol Typ,Exp Del Qty,UoM2,Intended Price Type,Trader,Side,Created On,Created At
YC3S,1000,10,03,1000,100,100000502,54265,FOB,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:18:09 AM
YC3S,1000,10,03,1000,100,100000502,54274,FOB,10070,1000,78,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:23:41 AM
YC3S,1000,10,03,1000,100,100000468,54283,FOB,10070,1000,78,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:30:33 AM
YC3S,1000,10,03,1000,100,100000498,54292,FOB,10070,1000,52,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:34:52 AM
YC3S,1000,10,03,1000,100,100000372,54301,FOB,10070,1000,78,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:38:55 AM
YC3S,1000,10,03,1000,100,100000418,54310,FOB,10070,1000,78,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:44:02 AM
YC3S,1000,10,03,1000,100,100000520,54319,FOB,10070,1000,104,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,11:48:15 AM
YC3S,1000,10,03,1000,100,100000388,54337,FOB,10070,1001,26,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,12:10:48 PM
YC3S,1000,10,05,1000,100,100000575,54355,DDP,10071,1000,"370,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"185,000",LB,PRICED,ATSURVE,V,12/5/2018,12:15:46 PM
YC3S,1000,10,03,1000,100,100000472,54373,FOB,10070,1000,22,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/5/2018,1:18:06 PM
YC3S,1000,10,03,1000,100,100000490,54375,FOB,10070,1000,2,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/5/2018,1:23:42 PM
YC3S,1000,10,03,1000,100,100000391,54385,FOB,10070,1001,26,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,2:10:20 PM
YC3S,1000,10,03,1000,100,100000391,54386,FOB,10070,1001,100,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,FLAT,CDUNLAP,V,12/5/2018,2:11:46 PM
YC3S,1000,10,03,1000,100,100000391,54387,FOB,10070,1001,104,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,2:13:02 PM
YC3S,1000,10,03,1000,100,100000391,54389,FOB,10070,1001,104,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,2:14:10 PM
YC3S,1000,10,03,1000,100,100000391,54392,FOB,10070,1000,52,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,2:17:18 PM
YC3S,1000,10,03,1000,100,100000391,54393,FOB,10070,1000,208,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,2:18:03 PM
YC3S,1000,10,03,1000,100,100000391,54394,FOB,10070,1000,52,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/5/2018,2:18:44 PM
YC3S,1000,10,03,1000,100,100000453,54422,DDP,10086,1005,"1,500",STO,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,12/6/2018,2:10:29 PM
YC3S,1000,10,03,1000,100,100000430,54434,FOB,10070,1001,78,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,CDUNLAP,V,12/6/2018,8:57:44 AM
YC3S,1000,10,03,1000,100,100000430,54437,FOB,10070,1001,130,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,CDUNLAP,V,12/6/2018,9:00:55 AM
YC3S,1000,10,05,1000,100,100000470,54469,DDP,10071,1000,"48,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,FLAT,JSMITH,V,12/6/2018,2:51:10 PM
YC3S,1000,10,05,1000,100,100000449,54473,DDP,10071,1000,"48,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,PRICED,ATSURVE,V,12/6/2018,9:58:00 AM
YC3S,1000,10,05,1000,100,100000454,54477,DDP,10087,1005,"410,000",LB,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,ATSURVE,V,12/6/2018,10:24:23 AM
YC3S,1000,10,03,1000,100,100000541,54501,FOB,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,12/6/2018,11:16:37 AM
YC3S,1000,10,03,1000,100,100000464,54514,FOB,10070,1001,650,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,CDUNLAP,V,12/6/2018,12:27:58 PM
YC3S,1000,10,03,1000,100,100000362,54517,DDP,10086,1005,"1,200",STO,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,12/6/2018,12:30:56 PM
YC3S,1000,10,03,1000,100,100000301,54530,FOB,10070,1000,"1,300",STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,12/6/2018,2:52:02 PM
YC3S,1000,10,03,1000,100,100000301,54559,FOB,10070,1001,260,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,12/6/2018,3:09:50 PM
YC3S,1000,10,05,1000,100,100000316,54601,DDP,10071,1000,"185,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"185,000",LB,NFE,CFLYNN,V,12/7/2018,8:29:02 AM
YC3S,1000,10,03,1000,100,100000558,54663,FOB,10070,1000,546,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,12/7/2018,11:18:18 AM
YC3S,1000,10,03,1000,100,100000524,54687,FOB,10070,1000,520,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,12/7/2018,1:29:17 PM
YC3S,1000,10,03,1000,100,100000373,54701,DDP,10070,1000,210,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/7/2018,1:48:24 PM
YC3S,1000,10,03,1000,100,100000230,54800,DDP,10086,1005,500,STO,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,12/10/2018,9:36:41 AM
YC3S,1000,10,03,1000,100,100000340,54817,FOB,10070,1000,25,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,25,STO,PRICED,VCHERUKO,V,12/10/2018,12:02:54 PM
YC3S,1000,10,05,1000,100,100000352,54961,DDP,10071,1000,"1,850,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"185,000",LB,PRICED,ATSURVE,V,12/11/2018,10:17:50 AM
YC3S,1000,10,05,1000,100,100000469,54985,DDP,10071,1000,"45,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,FLAT,JSMITH,V,12/11/2018,2:05:40 PM
YC3S,1000,10,03,1000,100,100000381,54991,FOB,10070,1000,125,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,25,STO,PRICED,VCHERUKO,V,12/11/2018,10:50:33 AM
YC3S,1000,10,03,1000,100,100000362,55027,DDP,10070,1001,"1,000",STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ALHEBERT,V,12/11/2018,12:42:09 PM
YC3S,1000,10,03,1000,100,100000471,55048,FOB,10070,1000,260,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,12/11/2018,2:16:54 PM
YC3S,1000,10,03,1000,100,100000305,55049,FOB,10070,1001,390,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/11/2018,2:27:36 PM
YC3S,1000,10,03,1000,100,100000523,55051,DDP,10086,1005,600,STO,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,PRICED,CDUNLAP,V,12/11/2018,1:06:40 PM
YC3S,1000,10,05,1000,100,100000470,55175,DDP,10071,1000,"48,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,FLAT,JSMITH,V,12/12/2018,9:27:04 AM
YC3S,1000,10,03,1000,100,100000522,55237,FOB,10070,1000,22,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/12/2018,10:34:44 AM
YC3S,1000,10,03,1000,100,100000362,55353,DDP,10070,1001,"5,000",STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ALHEBERT,V,12/12/2018,2:20:55 PM
YC3S,1000,10,03,1000,100,100000558,55362,FOB,10070,1000,"1,040",STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,12/12/2018,2:30:29 PM
YC3S,1000,10,03,1000,100,100000523,55373,DDP,10070,1000,105,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,105,STO,NFE,ALHEBERT,V,12/12/2018,3:18:11 PM
YC3S,1000,10,03,1000,100,100000158,55387,FOB,10070,1001,52,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,MVCARBONE,V,12/12/2018,3:39:20 PM
YC3S,1000,10,03,1000,100,100000399,55431,FOB,10070,1000,50,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,25,STO,PRICED,VCHERUKO,V,12/13/2018,9:08:44 AM
YC3S,1000,10,03,1000,100,100000346,55442,FOB,10070,1000,21,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/13/2018,9:36:24 AM
YC3S,1000,10,03,1000,100,100000419,55443,DDP,10070,1000,21,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/13/2018,9:38:30 AM
YC3S,1000,10,03,1000,100,100000505,55469,FOB,10070,1000,130,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,ZZAMAN,V,12/13/2018,11:12:42 AM
YC3S,1000,10,03,1000,100,100000324,55508,DDP,10086,1005,600,STO,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,PRICED,CDUNLAP,V,12/13/2018,12:35:23 PM
YC3S,1000,10,03,1000,100,100000578,55561,DDP,10070,1000,500,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ZZAMAN,V,12/13/2018,2:22:15 PM
YC3S,1000,10,03,1000,100,100000321,55594,FOB,10070,1000,"1,500",STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/13/2018,3:33:02 PM
YC3S,1000,10,03,1000,100,100000523,55608,FOB,10070,1001,104,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/14/2018,10:59:59 AM
YC3S,1000,10,03,1000,100,100000391,55639,DDP,10086,1005,200,STO,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH CANOLA MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,CDUNLAP,V,12/14/2018,1:59:31 PM
YC3S,1000,10,03,1000,100,100000523,55648,FOB,10070,1000,104,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,CDUNLAP,V,12/14/2018,11:12:13 AM
YC3S,1000,10,03,1000,100,100000524,55663,FOB,10070,1000,"1,690",STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,CDUNLAP,V,12/14/2018,12:57:20 PM
YC3S,1000,10,03,1000,100,100000524,55666,FOB,10070,1001,260,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,CDUNLAP,V,12/14/2018,1:00:54 PM
YC3S,1000,10,03,1000,100,100000349,55680,FOB,10070,1000,50,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/17/2018,9:26:27 AM
YC3S,1000,10,03,1000,100,100000371,55688,DDP,10070,1000,"1,600",STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ZZAMAN,V,12/14/2018,2:30:28 PM
YC3S,1000,10,05,1000,100,100000473,55744,DDP,10071,1000,"615,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,CFLYNN,V,12/17/2018,8:49:18 AM
YC3S,1000,10,03,1000,100,100000461,55751,FOB,10070,1000,4,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,RISKHAND,V,12/17/2018,9:32:02 AM
YC3S,1000,10,03,1000,100,100000400,55832,FOB,10070,1000,104,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,FLAT,MVCARBONE,V,12/17/2018,3:47:42 PM
YC3S,1000,10,03,1000,100,100000336,55924,FOB,10070,1000,25,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,25,STO,PRICED,VCHERUKO,V,12/18/2018,9:16:12 AM
YC3S,1000,10,05,1000,100,100000531,55944,DDP,10071,1000,"240,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"48,000",LB,NFE,ATSURVE,V,12/18/2018,10:26:18 AM
YC3S,1000,10,03,1000,100,100000462,56043,FOB,10070,1000,4,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/18/2018,12:33:21 PM
YC3S,1000,10,05,1000,100,100000331,56184,DDP,10071,1000,"555,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"185,000",LB,PRICED,ATSURVE,V,12/19/2018,9:54:36 AM
YC3S,1000,10,05,1000,100,100000316,56211,DDP,10071,1000,"4,100,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,CFLYNN,V,12/19/2018,11:02:05 AM
YC3S,1000,10,03,1000,100,100000371,56252,DDP,10070,1001,"2,400",STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,NFE,ZZAMAN,V,12/19/2018,1:30:54 PM
YC3S,1000,10,05,1000,100,100000484,56356,FOB,10071,1000,"264,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"44,000",LB,FLAT,JSMITH,V,12/20/2018,12:58:10 PM
YC3S,1000,10,03,1000,100,100000533,56417,DDP,10070,1000,104,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,PRICED,ZZAMAN,V,12/20/2018,4:10:15 PM
YC3S,1000,10,03,1000,100,100000297,56436,FOB,10070,1000,44,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/20/2018,2:57:31 PM
YC3S,1000,10,05,1000,100,100000316,56479,DDP,10087,1005,"925,000",LB,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH CANOLA OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"185,000",LB,NFE,CFLYNN,V,12/21/2018,10:21:00 AM
YC3S,1000,10,05,1000,100,100000469,56486,DDP,10071,1000,"45,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"45,000",LB,FLAT,JSMITH,V,12/21/2018,10:16:00 AM
YC3S,1000,10,05,1000,100,100000473,56514,DDP,10071,1000,"205,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,"205,000",LB,PRICED,PKINDALK,V,12/21/2018,11:19:32 AM
YC3S,1000,10,03,1000,100,100000297,56539,FOB,10070,1000,55,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/21/2018,1:08:26 PM
YC3S,1000,10,03,1000,100,100000297,56540,FOB,10070,1000,40,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,DDIXON,V,12/21/2018,1:14:52 PM
YC3S,1000,10,03,1000,100,100000463,56691,DDP,10070,1000,"1,300",STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,26,STO,NFE,ZZAMAN,V,12/26/2018,11:29:50 AM
YC3S,1000,10,03,1000,100,100000371,56730,DDP,10070,1001,"1,600",STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,100,STO,PRICED,ZZAMAN,V,12/26/2018,2:42:04 PM
YC3S,1000,10,05,1000,100,100000449,56732,DDP,10071,1000,"12,000",LB,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH CRUDE SOYBEAN OIL,1,1,L,ZOHA,ZOHW,01,VTS_01_001,01,"12,000",LB,PRICED,ATSURVE,V,12/26/2018,1:45:21 PM
YC3S,1000,10,03,1000,100,100000086,56831,FOB,10070,1001,24,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ESAHARE,V,1/4/2019,12:32:52 PM
YC3S,1000,10,03,1000,100,100000317,56834,DDP,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ARANADE,V,1/4/2019,1:13:36 PM
YC3S,1000,10,03,1000,100,100000317,56835,DDP,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ARANADE,V,1/4/2019,1:58:14 PM
YC3S,1000,10,03,1000,100,100000086,56836,DDP,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ARANADE,V,1/4/2019,2:20:22 PM
YC3S,1000,10,03,1000,100,100000086,56837,DDP,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ARANADE,V,1/4/2019,2:42:29 PM
YC3S,1000,10,03,1000,100,100000086,56838,DDP,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ARANADE,V,1/4/2019,3:14:50 PM
YC3S,1000,10,03,1000,100,100000086,56839,DDP,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,01,QTS_OU25%,03,,,PRICED,ARANADE,V,1/4/2019,3:16:31 PM
YC3S,1000,10,03,1000,100,100000086,56840,DDP,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,PRICED,ARANADE,V,1/4/2019,4:27:49 PM
YC3S,1000,10,03,1000,100,100000086,56851,DDP,10070,1000,26,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,PRICED,ARANADE,V,1/4/2019,4:30:17 PM
YC3S,1000,10,03,1000,100,100000391,56855,DDP,10070,1000,500,STO,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,QTS_OU25%,03,,,PRICED,JULOMBAR,V,1/7/2019,10:58:27 AM
YC3S,1000,10,03,1000,100,100000391,56878,DDP,10070,1001,100,STO,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH SOYBEAN MEAL,1,1,L,ZOHA,ZOHW,02,VTS_01_001,01,25,STO,NFE,JULOMBAR,V,1/8/2019,9:11:32 AM
